iso_code,country,year,coal_prod_change_pct,coal_prod_change_twh,gas_prod_change_pct,gas_prod_change_twh,oil_prod_change_pct,oil_prod_change_twh,energy_cons_change_pct,energy_cons_change_twh,biofuel_share_elec,biofuel_elec_per_capita,biofuel_cons_change_pct,biofuel_share_energy,biofuel_cons_change_twh,biofuel_consumption,biofuel_cons_per_capita,carbon_intensity_elec,coal_share_elec,coal_cons_change_pct,coal_share_energy,coal_cons_change_twh,coal_consumption,coal_elec_per_capita,coal_cons_per_capita,coal_production,coal_prod_per_capita,electricity_generation,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,nuclear_electricity,oil_electricity,other_renewable_electricity,other_renewable_exc_biofuel_electricity,renewables_electricity,solar_electricity,wind_electricity,energy_per_gdp,energy_per_capita,fossil_cons_change_pct,fossil_share_energy,fossil_cons_change_twh,fossil_fuel_consumption,fossil_energy_per_capita,fossil_cons_per_capita,fossil_share_elec,gas_share_elec,gas_cons_change_pct,gas_share_energy,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_energy_per_capita,gas_production,gas_prod_per_capita,hydro_share_elec,hydro_cons_change_pct,hydro_share_energy,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_energy_per_capita,low_carbon_share_elec,low_carbon_electricity,low_carbon_elec_per_capita,low_carbon_cons_change_pct,low_carbon_share_energy,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_energy_per_capita,nuclear_share_elec,nuclear_cons_change_pct,nuclear_share_energy,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_energy_per_capita,oil_share_elec,oil_cons_change_pct,oil_share_energy,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_energy_per_capita,oil_production,oil_prod_per_capita,other_renewables_elec_per_capita,other_renewables_share_elec,other_renewables_cons_change_pct,other_renewables_share_energy,other_renewables_cons_change_twh,other_renewable_consumption,other_renewables_energy_per_capita,per_capita_electricity,population,primary_energy_consumption,renewables_elec_per_capita,renewables_share_elec,renewables_cons_change_pct,renewables_share_energy,renewables_cons_change_twh,renewables_consumption,renewables_energy_per_capita,solar_share_elec,solar_cons_change_pct,solar_share_energy,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_energy_per_capita,gdp_per_capita,wind_share_elec,wind_cons_change_pct,wind_share_energy,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_energy_per_capita
ISR,Israel,2017,,,0,,0,,4.521,13.034,0.269,20.704,,0,0,0,0,,33.504,-9.245,19.31,-5.928,58.193,2581.68,7058.816,,,63.526,0.171,21.283,61.797,40.513,0,0,0,0.171,0,1.729,1.511,0.047,,36555.398,4.612,98.565,13.097,297.039,36030.942,7495.941,97.278,63.775,6.967,32.83,6.444,98.939,4914.261,12001.28,,,0.001,1.92,0.015,0.001,0.045,0.049,5.403,2.722,1.729,209.738,-1.295,1.402,-0.055,4.227,512.676,0,,0,0,0,0,0,0,9.881,46.425,12.581,139.908,0,16970.845,,,20.704,0.269,0.284,0.095,0.001,0.288,34.874,7705.68,8244000,301.363,209.738,2.722,-1.295,1.402,-0.055,4.227,512.676,2.379,-1.546,1.253,-0.059,3.777,183.285,458.091,41131.719,0.074,1.921,0.039,0.002,0.118,5.701,14.309
ISR,Israel,2018,,,0,,0,,0.122,0.367,0.264,20.363,,0,0,0,0,,33.479,-5.862,18.156,-3.411,54.781,2586.954,6535.601,,,64.768,0.171,21.684,62.959,41.275,0,0,0,0.171,0,1.809,1.574,0.064,,35997.319,0.082,98.527,0.245,297.284,35466.923,7511.253,97.207,63.728,6.358,34.875,6.291,105.229,4924.299,12554.204,,,0,29.047,0.019,0.013,0.057,0.024,6.857,2.793,1.809,215.806,3.62,1.451,0.153,4.379,522.488,0,,0,0,0,0,0,0,-1.883,45.495,-2.635,137.273,0,16377.118,,,20.363,0.264,-12.923,0.083,-0.037,0.25,29.867,7727.058,8382000,301.73,215.806,2.793,3.62,1.451,0.153,4.379,522.488,2.43,3.575,1.296,0.135,3.911,187.783,466.654,42422.85,0.099,35.785,0.053,0.042,0.16,7.635,19.109
ISR,Israel,2019,,,0,,0,,3.667,11.064,0.253,20.035,,0,0,0,0,,32.993,6.19,18.598,3.391,58.173,2609.462,6828.577,,,67.377,0.171,22.23,64.545,42.315,0,0,0,0.171,0,2.832,2.597,0.064,,36717.179,2.773,97.677,8.242,305.526,35864.075,7576.605,95.797,62.803,2.366,34.438,2.49,107.719,4967.143,12644.54,,,0,-0.369,0.018,0,0.057,0.023,6.722,4.203,2.832,332.42,64.406,2.302,2.821,7.2,845.189,0,,0,0,0,0,0,0,1.72,44.641,2.362,139.635,0,16390.959,,,20.035,0.253,-0.369,0.08,-0.001,0.249,29.279,7909.025,8519000,312.794,332.42,4.203,64.406,2.302,2.821,7.2,845.189,3.854,72.156,2.153,2.822,6.734,304.848,790.455,44466.798,0.095,-0.369,0.051,-0.001,0.16,7.513,18.733
ITA,Italy,2015,0,,-5.285,-3.599,-5.116,-3.425,2.213,38.305,6.9,320.008,23.483,0.876,2.947,15.498,255.841,283,15.377,-6.551,8.106,-10.052,143.396,713.147,2367.123,,,280.954,19.385,43.201,172.06,110.878,45.537,0,17.981,25.57,6.185,108.894,22.942,14.844,0.838,29203.355,5.003,83.756,70.594,1481.703,24459.431,2840.303,61.241,39.465,9.062,36.355,53.438,643.155,1830.334,10616.968,64.497,1064.692,16.208,-25.113,6.307,-37.416,111.576,751.714,1841.857,38.759,108.894,1797.58,-10.101,16.244,-32.29,287.377,4743.923,0,,0,0,0,0,0,6.4,4.073,39.295,27.208,695.153,296.822,11475.34,63.515,1048.486,422.107,9.101,3.163,3.658,1.984,64.713,1068.261,4637.883,60578000,1769.081,1797.58,38.759,-10.101,16.244,-32.29,287.377,4743.923,8.166,2.238,3.281,1.271,58.038,378.722,958.076,30463.696,5.283,-2.785,2.123,-1.076,37.552,245.038,619.888
ITA,Italy,2016,0,,-14.573,-9.399,-31.273,-19.863,0.972,17.192,6.789,321.403,-0.523,0.863,-0.081,15.417,254.147,262,12.398,-10.923,7.151,-15.663,127.732,586.964,2105.607,,,287.196,19.497,35.607,179.185,126.172,42.432,0,17.406,25.786,6.289,108.011,22.104,17.689,0.839,29445.833,1.491,84.186,22.088,1503.792,24789.271,2953.782,62.391,43.932,5.023,37.814,32.304,675.459,2079.884,11134.611,55.098,908.258,14.775,-8.477,5.717,-9.458,102.118,699.467,1683.362,37.609,108.011,1780.501,-1.704,15.814,-4.896,282.481,4656.562,0,,0,0,0,0,0,6.061,0.784,39.221,5.447,700.6,286.934,11549.053,43.652,719.585,425.067,8.978,0.25,3.632,0.162,64.875,1069.427,4734.283,60663000,1786.273,1780.501,37.609,-1.704,15.814,-4.896,282.481,4656.562,7.697,-4.222,3.112,-2.451,55.588,364.378,916.337,31190.794,6.159,18.46,2.49,6.932,44.483,291.589,733.288
ITA,Italy,2017,0,,-4.296,-2.367,10.339,4.513,0.985,17.603,6.602,319.198,1.357,0.866,0.209,15.626,257.548,263,11.123,-12.392,6.204,-15.828,111.904,537.75,1844.349,,,293.332,19.367,32.627,189.445,140.364,36.199,0,16.454,25.568,6.201,103.886,24.378,17.742,,29730.62,1.947,84.988,29.278,1533.07,25267.323,3122.349,64.584,47.851,5.971,39.681,40.33,715.789,2313.406,11797.286,52.731,869.081,12.341,-15.85,4.764,-16.186,85.932,596.61,1416.289,35.416,103.886,1712.208,-4.133,15.012,-11.675,270.806,4463.296,0,,0,0,0,0,0,5.609,0.682,39.103,4.777,705.377,271.193,11625.689,48.165,793.836,421.402,8.716,-1.428,3.545,-0.926,63.949,1053.97,4834.557,60674000,1803.876,1712.208,35.416,-4.133,15.012,-11.675,270.806,4463.296,8.311,9.636,3.379,5.357,60.944,401.782,1004.455,32648.756,6.048,-0.289,2.459,-0.129,44.355,292.414,731.034
ITA,Italy,2018,0,,-1.59,-0.839,12.921,6.224,0.543,9.795,6.66,315.707,2.357,0.882,0.368,15.995,263.823,248,9.907,-8.308,5.657,-9.297,102.607,469.591,1692.434,,,287.379,19.14,28.47,172.976,128.556,48.786,0,15.951,25.246,6.105,114.402,22.654,17.716,,29915.232,-1.011,83.674,-15.492,1517.578,25031.384,2853.122,60.191,44.734,-3.304,38.162,-23.647,692.141,2120.435,11416.388,51.892,855.922,16.976,36.139,6.45,31.055,116.987,804.698,1929.62,39.809,114.402,1886.989,9.338,16.326,25.287,296.093,4883.847,0,,0,0,0,0,0,5.55,2.474,39.854,17.452,722.829,263.096,11922.561,54.389,897.105,416.411,8.785,-1.834,3.461,-1.173,62.776,1035.443,4740.111,60627000,1813.671,1886.989,39.809,9.338,16.326,25.287,296.093,4883.847,7.883,-7.615,3.104,-4.641,56.303,373.659,928.684,34917.563,6.165,-0.728,2.428,-0.323,44.032,292.22,726.277
ITA,Italy,2019,0,,-10.945,-5.679,-8.66,-4.71,-2.385,-43.249,6.591,315.859,-42.634,0.518,-6.819,9.176,151.536,229,6.778,-19.339,4.675,-19.843,82.764,324.818,1366.866,,,290.153,19.125,19.668,173.074,137.456,46.877,0,15.951,25.212,6.087,117.079,24.67,20.319,,29239.012,-2.343,83.71,-35.554,1482.024,24476.028,2858.366,59.649,47.374,2.278,39.985,15.765,707.907,2270.118,11691.275,46.213,763.212,16.156,-4.454,6.314,-5.211,111.776,774.191,1846.017,40.351,117.079,1933.585,-2.599,16.29,-7.694,288.399,4762.984,0,,0,0,0,0,0,5.497,-4.355,39.05,-31.476,691.353,263.431,11417.887,49.679,820.462,416.388,8.689,-8.356,3.25,-5.246,57.53,950.124,4791.951,60550000,1770.422,1933.585,40.351,-2.599,16.29,-7.694,288.399,4762.984,8.503,6.986,3.402,3.933,60.236,407.436,994.822,33628.143,7.003,12.828,2.806,5.648,49.68,335.57,820.485
LVA,Latvia,2015,,,,,,,2.31,0.923,13.904,385.133,,0,0,0,0,141,0,-22.572,1.315,-0.157,0.538,0,269.155,,,5.534,0.769,0,2.757,2.756,1.86,0,0.001,0.769,0,2.777,0,0.147,0.91,20468.211,2.784,82.069,0.909,33.563,16798.05,1379.88,49.817,49.799,0.838,31.161,0.106,12.744,1379.379,6378.133,,,33.615,-6.877,11.555,-0.349,4.726,931.109,2365.165,50.183,2.777,1390,0.124,17.223,0.009,7.043,3525.21,0,,0,0,0,0,0,0.018,4.969,49.593,0.96,20.281,0.501,10150.762,,,385.133,13.904,14.263,4.757,0.243,1.945,973.668,2769.88,1998000,40.895,1390,50.183,0.124,17.223,0.009,7.043,3525.21,0.004,-0.595,0.001,0,0.001,0.118,0.253,13728.365,2.659,44.678,0.909,0.115,0.372,73.641,186.124
LVA,Latvia,2016,,,,,,,6.373,2.606,12.821,417.322,,0,0,0,0,117,0,-11.332,1.096,-0.061,0.477,0,241.555,,,6.426,0.824,0,2.944,2.944,2.53,0,0,0.824,0,3.482,0,0.128,0.95,22037.449,3.064,79.516,1.028,34.591,17523.234,1491.388,45.817,45.817,3.55,30.334,0.452,13.196,1491.388,6684.846,,,39.366,34.584,14.62,1.634,6.36,1281.419,3221.842,54.183,3.482,1763.721,24.336,20.131,1.714,8.757,4436.411,0,,0,0,0,0,0,0,3.14,48.086,0.637,20.918,0,10596.833,,,417.322,12.821,6.389,4.758,0.124,2.07,1048.468,3255.109,1974000,43.502,1763.721,54.183,24.336,20.131,1.714,8.757,4436.411,0.006,89.869,0.002,0,0.001,0.194,0.487,14259.249,1.99,-12.088,0.752,-0.045,0.327,64.787,165.615
LVA,Latvia,2017,,,,,,,9.377,4.079,12.357,477.007,,0,0,0,0,65,0.003,-2.439,0.978,-0.012,0.465,0.106,238.442,,,7.531,0.931,0,2.069,2.069,4.381,0,0,0.931,0,5.462,0,0.15,,24388.016,-2.298,71.028,-0.795,33.796,17322.357,1060.732,27.479,27.47,-9.336,25.144,-1.232,11.964,1060.382,6132.181,,,58.166,72.197,23.017,4.592,10.952,2245.32,5613.305,72.521,5.462,2799.436,55.915,28.697,4.897,13.654,6998.596,0,,0,0,0,0,0,0.006,2.145,44.906,0.449,21.367,0.244,10951.734,,,477.007,12.357,12.414,4.89,0.257,2.327,1192.518,3860.169,1951000,47.581,2799.436,72.521,55.915,28.697,4.897,13.654,6998.596,0.006,14.506,0.002,0,0.001,0.226,0.564,15626.275,1.992,14.706,0.788,0.048,0.375,76.884,192.209
LVA,Latvia,2018,,,,,,,-9.124,-4.341,14.032,489.432,,0,0,0,0,138,0.005,20,1.291,0.093,0.558,0.178,289.544,,,6.725,0.944,0,3.226,3.219,2.432,0,0.007,0.944,0,3.499,0.001,0.122,,22427.3,0.894,78.858,0.302,34.098,17685.728,1673.382,47.976,47.863,14.642,31.72,1.752,13.716,1669.449,7113.919,,,36.158,-44.817,13.976,-4.908,6.043,1261.187,3134.532,52.024,3.499,1814.577,-36.318,20.11,-4.959,8.695,4510.034,0,,0,0,0,0,0,0.108,-7.22,45.847,-1.543,19.824,3.755,10282.265,,,489.432,14.032,0.812,5.424,0.019,2.345,1216.542,3487.959,1928000,43.24,1814.577,52.024,-36.318,20.11,-4.959,8.695,4510.034,0.019,187.626,0.007,0.002,0.003,0.66,1.641,17806.561,1.815,-19.117,0.701,-0.072,0.303,63.298,157.319
LVA,Latvia,2019,,,,,,,2.04,0.882,13.571,459.972,,0,0,0,0,147,0.005,52.083,1.924,0.291,0.849,0.18,445.197,,,6.463,0.877,0,3.329,3.328,2.108,0,0,0.877,0,3.135,0.001,0.148,,23136.925,4.632,80.861,1.579,35.677,18708.699,1745.561,51.503,51.497,-4.351,29.733,-0.597,13.119,1745.381,6879.332,,,32.615,-13.636,11.829,-0.824,5.219,1105.403,2736.906,48.497,3.135,1643.699,-7.752,18.18,-0.674,8.021,4206.245,0,,0,0,0,0,0,0,9.511,49.203,1.885,21.71,0,11384.17,,,459.972,13.571,3.145,5.483,0.074,2.419,1268.617,3389.26,1907000,44.122,1643.699,48.497,-7.752,18.18,-0.674,8.021,4206.245,0.02,-100,0,-0.003,0,0.668,0,17889.752,2.291,26.2,0.868,0.079,0.383,77.656,200.722
LTU,Lithuania,2015,,,,,,,4.425,2.686,11.178,152.294,,0,0,0,0,206,0,-19.824,3.347,-0.525,2.121,0,723.504,,,3.995,0.447,0,2.315,1.979,0.349,0,0.336,0.447,0,1.679,0.073,0.81,0.864,21618.312,3.995,92.048,2.241,58.345,19899.227,789.661,57.959,49.54,0.086,37.923,0.021,24.038,674.966,8198.387,,,8.743,-12.728,1.395,-0.129,0.884,119.118,301.639,42.041,1.679,572.792,10.569,6.704,0.406,4.249,1449.265,0,,0,0,0,0,0,8.418,9.325,50.778,2.745,32.186,114.695,10977.337,,,152.294,11.178,11.016,1.782,0.112,1.13,385.245,1362.453,2932000,63.385,572.792,42.041,10.569,6.704,0.406,4.249,1449.265,1.835,-0.187,0.293,0,0.185,25.004,63.244,14265.41,20.285,26.033,3.234,0.423,2.05,276.376,699.136
LTU,Lithuania,2016,,,,,,,1.724,1.093,12.895,152.016,,0,0,0,0,154,0,1.316,3.333,0.028,2.149,0,743.677,,,3.407,0.439,0,1.312,0.986,0.454,0,0.326,0.439,0,2.095,0.066,1.136,0.859,22310.548,0.377,90.829,0.22,58.565,20264.535,453.813,38.496,28.942,-10.895,33.219,-2.619,21.419,341.176,7411.304,,,13.314,29.066,1.77,0.257,1.141,156.957,394.971,61.504,2.095,725.034,23.608,8.146,1.003,5.252,1817.44,0,,0,0,0,0,0,9.555,8.734,54.277,2.811,34.997,112.637,12109.555,,,152.016,12.895,-3.753,1.686,-0.042,1.087,376.175,1178.847,2890000,64.477,725.034,61.504,23.608,8.146,1.003,5.252,1817.44,1.951,-9.814,0.259,-0.018,0.167,23.003,57.866,15004.186,33.343,39.353,4.43,0.807,2.857,393.058,988.428
LTU,Lithuania,2017,,,,,,,5.535,3.569,14.998,177.029,,0,0,0,0,92,0,7.197,3.386,0.155,2.304,0,809.808,,,3.358,0.504,0,0.82,0.598,0.602,0,0.223,0.504,0,2.538,0.068,1.364,,23917.938,4.146,89.633,2.428,60.992,21438.418,288.278,24.423,17.796,4.063,32.755,0.87,22.289,210.048,7834.403,,,17.939,31.936,2.213,0.365,1.506,211.74,529.35,75.577,2.538,892.062,20.721,9.318,1.088,6.341,2228.736,0,,0,0,0,0,0,6.628,4.009,53.492,1.403,36.4,78.23,12794.207,,,177.029,14.998,15.808,1.85,0.172,1.259,442.531,1180.341,2845000,68.047,892.062,75.577,20.721,9.318,1.088,6.341,2228.736,2.026,-0.588,0.244,-0.001,0.166,23.912,58.436,16879.45,40.614,19.357,5.011,0.553,3.41,479.382,1198.419
LTU,Lithuania,2018,,,,,,,0.452,0.308,19.74,193.859,,0,0,0,0,65,0,6.714,3.597,0.155,2.459,0,877.752,,,2.751,0.543,0,0.546,0.33,0.431,0,0.216,0.543,0,2.205,0.087,1.144,,24403.55,3.693,92.524,2.252,63.244,22579.247,195.002,19.856,12.007,0.44,32.751,0.098,22.387,117.922,7992.463,,,15.668,-25.736,1.636,-0.388,1.118,153.874,399.294,80.144,2.205,787.076,-15.923,7.799,-1.01,5.331,1903.3,0,,0,0,0,0,0,7.849,5.493,56.176,1.999,38.399,77.08,13709.032,,,193.859,19.74,-7.218,1.709,-0.091,1.168,417.04,982.078,2801000,68.354,787.076,80.144,-15.923,7.799,-1.01,5.331,1903.3,3.148,19.597,0.291,0.033,0.199,30.918,70.986,19195.049,41.588,-16.534,4.163,-0.564,2.846,408.426,1015.981
LTU,Lithuania,2019,,,,,,,-0.505,-0.345,18.303,205.961,,0,0,0,0,68,0,-3.598,3.485,-0.088,2.37,0,858.74,,,3.106,0.568,0,0.666,0.469,0.353,0,0.197,0.568,0,2.439,0.09,1.428,,24641.049,-1.515,91.585,-0.958,62.286,22567.531,241.401,21.453,15.111,-3.642,31.719,-0.815,21.572,170.044,7815.789,,,11.36,-23.395,1.26,-0.262,0.857,127.826,310.424,78.547,2.439,883.862,13.287,8.88,0.708,6.039,2188.223,0,,0,0,0,0,0,6.341,-0.141,56.382,-0.054,38.345,71.357,13893.002,,,205.961,18.303,15.318,1.981,0.179,1.347,488.066,1125.263,2760000,68.009,883.862,78.547,13.287,8.88,0.708,6.039,2188.223,2.907,12.085,0.328,0.024,0.223,32.712,80.746,19597.295,45.977,26.954,5.312,0.767,3.613,517.362,1308.986
LUX,Luxembourg,2015,,,,,,,-2.812,-1.242,9.438,222.159,,0,0,0,0,141,0,-7.971,1.332,-0.049,0.571,0,1007.852,,,1.335,0.126,0,0.904,0.838,0.099,0,0.066,0.126,0,0.431,0.104,0.102,1.108,75678.345,-3.465,95.254,-1.467,40.873,72087.008,1594.222,67.724,62.751,-8.803,20.841,-0.863,8.943,1477.155,15772.039,,,7.436,-8.466,0.585,-0.023,0.251,175.049,442.833,32.276,0.431,759.764,7.694,2.54,0.078,1.09,1922.022,0,,0,0,0,0,0,4.973,-1.737,73.082,-0.554,31.359,117.067,55307.117,,,222.159,9.438,8.669,0.743,0.025,0.319,562.009,2353.986,567000,42.91,759.764,32.276,7.694,2.54,0.078,1.09,1922.022,7.771,8.827,0.611,0.021,0.262,182.929,462.768,106710.076,7.631,26.749,0.6,0.054,0.258,179.626,454.411
LUX,Luxembourg,2016,,,,,,,-1.321,-0.567,17.84,241.827,,0,0,0,0,78,0,6.61,1.439,0.038,0.609,0,1052.204,,,0.785,0.14,0,0.328,0.258,0.115,0,0.07,0.14,0,0.457,0.1,0.101,1.05,73131.15,-1.706,94.883,-0.697,40.176,69388.837,565.869,41.746,32.855,-7.78,19.477,-0.696,8.247,445.356,14243.566,,,14.705,15.592,0.685,0.039,0.29,199.328,501.269,58.254,0.457,789.642,5.504,2.715,0.06,1.15,1985.789,0,,0,0,0,0,0,8.891,-0.125,73.967,-0.039,31.32,120.513,54093.066,,,241.827,17.84,10.499,0.832,0.033,0.352,608.146,1355.511,579000,42.343,789.642,58.254,5.504,2.715,0.06,1.15,1985.789,12.778,-3.882,0.596,-0.01,0.252,173.209,435.585,107948.007,12.931,-0.945,0.603,-0.002,0.255,175.278,440.789
LUX,Luxembourg,2017,,,,,,,4.253,1.801,19.075,289.617,,0,0,0,0,72,0,-13.464,1.194,-0.082,0.527,0,890.54,,,0.899,0.171,0,0.298,0.221,0.086,0,0.078,0.171,0,0.6,0.108,0.235,,74567.402,2.94,93.688,1.181,41.357,69860.468,504.113,33.203,24.579,-2.254,18.261,-0.186,8.061,373.177,13616.807,,,9.529,-26.224,0.485,-0.076,0.214,144.677,361.694,66.797,0.6,1014.169,30.529,3.4,0.351,1.501,2535.116,0,,0,0,0,0,0,8.624,4.627,74.232,1.449,32.769,130.936,55353.121,,,289.617,19.075,21.679,0.971,0.076,0.428,723.734,1518.282,592000,44.144,1014.169,66.797,30.529,3.4,0.351,1.501,2535.116,12.067,7.515,0.614,0.019,0.271,183.215,458.037,111211.579,26.126,130.023,1.33,0.332,0.587,396.66,991.652
LUX,Luxembourg,2018,,,,,,,4.673,2.063,22.719,359.937,,0,0,0,0,69,0,-7.059,1.06,-0.037,0.49,0,811.232,,,0.957,0.217,0,0.272,0.195,0.093,0,0.077,0.217,0,0.684,0.12,0.255,,76501.105,4.237,93.297,1.752,43.11,71373.485,451.081,28.471,20.406,-1.371,17.207,-0.111,7.951,323.296,13163.31,,,9.695,7.69,0.499,0.016,0.231,153.606,381.77,71.529,0.684,1133.245,13.353,3.682,0.2,1.701,2816.547,0,,0,0,0,0,0,8.066,5.798,75.03,1.9,34.669,127.785,57398.943,,,359.937,22.719,26.112,1.169,0.112,0.54,894.581,1584.326,604000,46.207,1133.245,71.529,13.353,3.682,0.2,1.701,2816.547,12.511,9.738,0.644,0.026,0.298,198.22,492.653,117993.371,26.603,7.777,1.369,0.046,0.633,421.482,1047.543
LUX,Luxembourg,2019,,,,,,,2.196,1.015,22.719,352.925,,0,0,0,0,69,0,32.604,1.376,0.16,0.65,0,1054.766,,,0.957,0.217,0,0.272,0.195,0.093,0,0.077,0.217,0,0.684,0.12,0.255,,76658.118,1.802,92.937,0.777,43.886,71243.909,442.294,28.471,20.406,0.053,16.846,0.004,7.955,316.998,12913.781,,,9.695,13.971,0.557,0.032,0.263,150.614,426.631,71.529,0.684,1111.169,12.731,4.061,0.217,1.918,3113.266,0,,0,0,0,0,0,8.066,1.767,74.715,0.613,35.282,125.295,57275.362,,,352.925,22.719,28.803,1.474,0.156,0.696,1129.797,1553.463,616000,47.221,1111.169,71.529,12.731,4.061,0.217,1.918,3113.266,12.511,0.284,0.632,0.001,0.298,194.359,484.429,113754.937,26.603,4.408,1.399,0.028,0.661,413.271,1072.408
MLT,Malta,2015,,0,,0,,0,4.932,1.324,0.509,15.311,,,,,,654,0,,,,,0,,0,0,1.305,0.007,0,1.203,0,0,0,1.203,0.007,0,0.102,0.095,0,2.442,64895.951,,,,,,2771.889,92.206,0,,,,,0,,0,0,0,,,,,0,,7.794,0.102,234.316,,,,,,0,,,,,0,,92.206,,,,,2771.889,,0,0,15.311,0.509,,,,,,3006.205,434000,28.165,234.316,7.794,,,,,,7.281,,,,,218.871,,25228.175,0.004,,,,,0.134,
MLT,Malta,2016,,0,,0,,0,15.274,4.302,0.969,19.053,,,,,,653,0,,,,,0,,0,0,0.857,0.008,0,0.721,0,0,0,0.721,0.008,0,0.136,0.128,0,2.678,74465.286,,,,,,1653.289,84.103,0,,,,,0,,0,0,0,,,,,0,,15.897,0.136,312.5,,,,,,0,,,,,0,,84.103,,,,,1653.289,,0,0,19.053,0.969,,,,,,1965.789,436000,32.467,312.5,15.897,,,,,,14.921,,,,,293.314,,25897.872,0.007,,,,,0.133,
MLT,Malta,2017,,,,,,,,,0.589,22.228,,,,,,435,0,,,,,0,,,,1.652,0.01,0,1.48,1.287,0,0,0.193,0.01,0,0.172,0.162,0,,,,,,,,3378.358,89.585,77.888,,,,,2937.231,,,,0,,,,,0,,10.415,0.172,392.749,,,,,,0,,,,,0,,11.698,,,,,441.128,,,,22.228,0.589,,,,,,3771.107,438000,,392.749,10.415,,,,,,9.822,,,,,370.388,,29284.984,0.004,,,,,0.132,
MLT,Malta,2018,,,,,,,,,0.456,20.392,,,,,,356,0,,,,,0,,,,1.962,0.009,0,1.763,1.745,0,0,0.018,0.009,0,0.199,0.19,0,,,,,,,,4017.05,89.879,88.956,,,,,3975.811,,,,0,,,,,0,,10.121,0.199,452.36,,,,,,0,,,,,0,,0.923,,,,,41.239,,,,20.392,0.456,,,,,,4469.41,439000,,452.36,10.121,,,,,,9.662,,,,,431.836,,32173.449,0.003,,,,,0.132,
MLT,Malta,2019,,,,,,,,,0.456,20.345,,,,,,356,0,,,,,0,,,,1.962,0.009,0,1.763,1.745,0,0,0.018,0.009,0,0.199,0.19,0,,,,,,,,4007.92,89.879,88.956,,,,,3966.775,,,,0,,,,,0,,10.121,0.199,451.332,,,,,,0,,,,,0,,0.923,,,,,41.145,,,,20.345,0.456,,,,,,4459.252,440000,,451.332,10.121,,,,,,9.662,,,,,430.855,,32180.574,0.003,,,,,0.132,
MDA,Moldova,2015,,0,,,,,-8.485,-3.553,0.263,3.685,,,,,,,84.018,,,,,1177.014,,0,0,5.703,0.015,4.792,5.419,0.627,0.265,0,0,0.015,0,0.284,0.002,0.002,1.931,9413.235,,,,,,1331.147,95.02,11.002,,,,,154.133,,,,4.647,,,,,65.095,,4.98,0.284,69.762,,,,,,0,,,,,0,,0,,,,,0,,,,3.685,0.263,,,,,,1400.909,4071000,38.321,69.762,4.98,,,,,,0.035,,,,,0.491,,2715.782,0.035,,,,,0.491,
MDA,Moldova,2016,,0,,,,,-0.349,-0.134,0.254,3.443,,,,,,,84.461,,,,,1145.755,,0,0,5.516,0.014,4.659,5.269,0.61,0.228,0,0,0.014,0,0.247,0.002,0.003,1.85,9391.908,,,,,,1295.794,95.522,11.06,,,,,150.039,,,,4.134,,,,,56.075,,4.478,0.247,60.748,,,,,,0,,,,,0,,0,,,,,0,,,,3.443,0.254,,,,,,1356.542,4066000,38.187,60.748,4.478,,,,,,0.036,,,,,0.492,,2857.879,0.054,,,,,0.738,
MDA,Moldova,2017,,,,,,,,,0.491,5.665,,,,,,,82.492,,,,,951.532,,,,4.683,0.023,3.863,4.369,0.506,0.282,0,0,0.023,0,0.314,0.002,0.007,,,,,,,,1076.138,93.295,10.803,,,,,124.605,,,,6.022,,,,,69.458,,6.705,0.314,77.34,,,,,,0,,,,,0,,0,,,,,0,,,,5.665,0.491,,,,,,1153.478,4060000,,77.34,6.705,,,,,,0.043,,,,,0.493,,3422.643,0.149,,,,,1.724,
MDA,Moldova,2018,,,,,,,,,0.59,7.404,,,,,,,82.696,,,,,1037.717,,,,5.085,0.03,4.205,4.755,0.551,0.273,0,0,0.03,0,0.329,0.003,0.023,,,,,,,,1173.608,93.525,10.829,,,,,135.891,,,,5.374,,,,,67.433,,6.475,0.329,81.254,,,,,,0,,,,,0,,0,,,,,0,,,,7.404,0.59,,,,,,1254.862,4052000,,81.254,6.475,,,,,,0.059,,,,,0.74,,4121.047,0.452,,,,,5.676,
MDA,Moldova,2019,,,,,,,,,0.577,7.668,,,,,,,82.252,,,,,1093.477,,,,5.375,0.031,4.421,5,0.579,0.298,0,0,0.031,0,0.375,0.003,0.043,,,,,,,,1236.671,93.023,10.771,,,,,143.193,,,,5.544,,,,,73.705,,6.977,0.375,92.75,,,,,,0,,,,,0,,0,,,,,0,,,,7.668,0.577,,,,,,1329.421,4043000,,92.75,6.977,,,,,,0.056,,,,,0.742,,4376.654,0.8,,,,,10.636,
